id,code,eng_name,fre_name,estimated_pop,fk_healthregion_id,fk_province_id
1321,N5P,Southwestern Health Unit,Circonscription sanitaire du sud-ouest,19760,60,35
1322,N5R,Southwestern Health Unit,Circonscription sanitaire du sud-ouest,26955,60,35
1323,N5V,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,30513,50,35
1324,N5W,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,23772,50,35
1325,N5X,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,32482,50,35
1326,N5Y,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,33751,50,35
1327,N5Z,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,23534,50,35
1328,N6A,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,11423,50,35
1329,N6B,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,9651,50,35
1330,N6C,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,30274,50,35
1331,N6E,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,27297,50,35
1332,N6G,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,38675,50,35
1333,N6H,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,42363,50,35
1334,N6J,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,28094,50,35
1335,N6K,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,33677,50,35
1336,N6L,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,2888,50,35
1337,N6L,Southwestern Health Unit,Circonscription sanitaire du sud-ouest,0,60,35
1338,N6M,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,5725,50,35
1339,N6N,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,661,50,35
1340,N6N,Southwestern Health Unit,Circonscription sanitaire du sud-ouest,0,60,35
1341,N6P,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,9217,50,35
1342,N7A,Grey Bruce Health Unit,Circonscription sanitaire de Grey Bruce,0,40,35
1343,N7A,Huron Perth Public Health Unit,Circonscription sanitaire du comte de Huron Perth,11482,46,35
1344,N7G,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,17269,50,35
1345,N7L,Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,23895,37,35
1346,N7M,Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,22242,37,35
1347,N7S,Lambton Health Unit,Circonscription sanitaire de Lambton,27936,48,35
1348,N7T,Lambton Health Unit,Circonscription sanitaire de Lambton,25582,48,35
1349,N7V,Lambton Health Unit,Circonscription sanitaire de Lambton,11640,48,35
1350,N7W,Lambton Health Unit,Circonscription sanitaire de Lambton,2257,48,35
1351,N7X,Lambton Health Unit,Circonscription sanitaire de Lambton,1043,48,35
1352,N8A,Chatham-Kent Health Unit,Circonscription sanitaire de Chatham-Kent,12119,37,35
1353,N8A,Lambton Health Unit,Circonscription sanitaire de Lambton,336,48,35
1354,N8H,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,24626,67,35
1355,N8M,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,10118,67,35
1356,N8N,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,24461,67,35
1357,N8P,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,12006,67,35
1358,N8R,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,12068,67,35
1359,N8S,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,20852,67,35
1360,N8T,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,17043,67,35
1361,N8V,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,0,67,35
1362,N8W,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,23380,67,35
1363,N8X,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,15582,67,35
1364,N8Y,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,18214,67,35
1365,N9A,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,26508,67,35
1366,N9B,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,17210,67,35
1367,N9C,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,11650,67,35
1368,N9E,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,20267,67,35
1369,N9G,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,17830,67,35
1370,N9H,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,11997,67,35
1371,N9J,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,18344,67,35
1372,N9K,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,2578,67,35
1373,N9V,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,19494,67,35
1374,N9Y,Windsor-Essex County Health Unit,Circonscription sanitaire de Windsor-comte d'Essex,14127,67,35
1375,P0A,"Haliburton, Kawartha, Pine Ridge District Health Unit","Circonscription sanitaire du district de Haliburton, Kawartha et Pine Ridge",157,42,35
1376,P0A,North Bay Parry Sound District Health Unit,Circonscription sanitaire du district de North Bay Parry Sound,10788,52,35
1377,P0A,Simcoe Muskoka District Health Unit,Circonscription sanitaire du district de Simcoe Muskoka,892,59,35
1378,P0B,Simcoe Muskoka District Health Unit,Circonscription sanitaire du district de Simcoe Muskoka,8497,59,35
1379,P0C,North Bay Parry Sound District Health Unit,Circonscription sanitaire du district de North Bay Parry Sound,784,52,35
1380,P0C,Simcoe Muskoka District Health Unit,Circonscription sanitaire du district de Simcoe Muskoka,1411,59,35
1381,P0E,Simcoe Muskoka District Health Unit,Circonscription sanitaire du district de Simcoe Muskoka,3343,59,35
1382,P0G,North Bay Parry Sound District Health Unit,Circonscription sanitaire du district de North Bay Parry Sound,2391,52,35
1383,P0H,North Bay Parry Sound District Health Unit,Circonscription sanitaire du district de North Bay Parry Sound,23351,52,35
1384,P0H,Renfrew County and District Health Unit,Circonscription sanitaire du comte et du district de Renfrew,0,58,35
1385,P0H,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,596,61,35
1386,P0H,Timiskaming Health Unit,Circonscription sanitaire de Timiskaming,578,63,35
1387,P0J,Timiskaming Health Unit,Circonscription sanitaire de Timiskaming,7609,63,35
1388,P0K,Porcupine Health Unit,Circonscription sanitaire de Porcupine,1846,57,35
1389,P0K,Timiskaming Health Unit,Circonscription sanitaire de Timiskaming,1575,63,35
1390,P0L,Porcupine Health Unit,Circonscription sanitaire de Porcupine,4392,57,35
1391,P0M,The District of Algoma Health Unit,Circonscription sanitaire du district d'Algoma,10,35,35
1392,P0M,North Bay Parry Sound District Health Unit,Circonscription sanitaire du district de North Bay Parry Sound,519,52,35
1393,P0M,Porcupine Health Unit,Circonscription sanitaire de Porcupine,30,57,35
1394,P0M,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,40379,61,35
1395,P0N,Porcupine Health Unit,Circonscription sanitaire de Porcupine,7722,57,35
1396,P0P,The District of Algoma Health Unit,Circonscription sanitaire du district d'Algoma,581,35,35
1397,P0P,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,11661,61,35
1398,P0R,The District of Algoma Health Unit,Circonscription sanitaire du district d'Algoma,5783,35,35
1399,P0S,The District of Algoma Health Unit,Circonscription sanitaire du district d'Algoma,5502,35,35
1400,P0T,Northwestern Health Unit,Circonscription sanitaire du Nord-Ouest,89,53,35
1401,P0T,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,8697,62,35
1402,P0V,Northwestern Health Unit,Circonscription sanitaire du Nord-Ouest,1887,53,35
1403,P0V,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,349,62,35
1404,P0W,Northwestern Health Unit,Circonscription sanitaire du Nord-Ouest,3017,53,35
1405,P0X,Northwestern Health Unit,Circonscription sanitaire du Nord-Ouest,1253,53,35
1406,P1A,North Bay Parry Sound District Health Unit,Circonscription sanitaire du district de North Bay Parry Sound,15971,52,35
1407,P1B,North Bay Parry Sound District Health Unit,Circonscription sanitaire du district de North Bay Parry Sound,31915,52,35
1408,P1C,North Bay Parry Sound District Health Unit,Circonscription sanitaire du district de North Bay Parry Sound,3586,52,35
1409,P1H,Simcoe Muskoka District Health Unit,Circonscription sanitaire du district de Simcoe Muskoka,15949,59,35
1410,P1L,"Haliburton, Kawartha, Pine Ridge District Health Unit","Circonscription sanitaire du district de Haliburton, Kawartha et Pine Ridge",0,42,35
1411,P1L,Simcoe Muskoka District Health Unit,Circonscription sanitaire du district de Simcoe Muskoka,16258,59,35
1412,P1P,Simcoe Muskoka District Health Unit,Circonscription sanitaire du district de Simcoe Muskoka,9770,59,35
1413,P2A,North Bay Parry Sound District Health Unit,Circonscription sanitaire du district de North Bay Parry Sound,12574,52,35
1414,P2B,North Bay Parry Sound District Health Unit,Circonscription sanitaire du district de North Bay Parry Sound,9892,52,35
1415,P2N,Timiskaming Health Unit,Circonscription sanitaire de Timiskaming,6898,63,35
1416,P3A,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,24410,61,35
1417,P3B,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,14679,61,35
1418,P3C,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,15743,61,35
1419,P3E,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,27409,61,35
1420,P3G,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,3996,61,35
1421,P3L,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,8047,61,35
1422,P3N,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,7975,61,35
1423,P3P,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,15164,61,35
1424,P3Y,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,7298,61,35
1425,P4N,Porcupine Health Unit,Circonscription sanitaire de Porcupine,25039,57,35
1426,P4P,Porcupine Health Unit,Circonscription sanitaire de Porcupine,2772,57,35
1427,P4R,Porcupine Health Unit,Circonscription sanitaire de Porcupine,4441,57,35
1428,P5A,The District of Algoma Health Unit,Circonscription sanitaire du district d'Algoma,10741,35,35
1429,P5E,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,5348,61,35
1430,P5N,Porcupine Health Unit,Circonscription sanitaire de Porcupine,8387,57,35
1431,P6A,The District of Algoma Health Unit,Circonscription sanitaire du district d'Algoma,33652,35,35
1432,P6B,The District of Algoma Health Unit,Circonscription sanitaire du district d'Algoma,22785,35,35
1433,P6C,The District of Algoma Health Unit,Circonscription sanitaire du district d'Algoma,19299,35,35
1434,P7A,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,27829,62,35
1435,P7B,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,21407,62,35
1436,P7C,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,20927,62,35
1437,P7E,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,21371,62,35
1438,P7G,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,12861,62,35
1439,P7J,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,4986,62,35
1440,P7K,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,5718,62,35
1441,P7L,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,2050,62,35
1442,P8N,Northwestern Health Unit,Circonscription sanitaire du Nord-Ouest,6162,53,35
1443,P8T,Northwestern Health Unit,Circonscription sanitaire du Nord-Ouest,3448,53,35
1444,P9A,Northwestern Health Unit,Circonscription sanitaire du Nord-Ouest,8215,53,35
1445,P9N,Northwestern Health Unit,Circonscription sanitaire du Nord-Ouest,11617,53,35
1446,R0A,Southern Health Sante Sud,Southern Health Sante Sud,15456,16,46
1447,R0B,Northern Regional Health Authority,Office regional de la sante du Nord,65,14,46
1448,R0C,Interlake-Eastern Regional Health Authority,Office regional de la sante d'Entre-les-Lacs et de l'Est,1078,13,46
1449,R0E,Interlake-Eastern Regional Health Authority,Office regional de la sante d'Entre-les-Lacs et de l'Est,6384,13,46
1450,R0G,Southern Health Sante Sud,Southern Health Sante Sud,6899,16,46
1451,R0H,Southern Health Sante Sud,Southern Health Sante Sud,394,16,46
1452,R0J,Prairie Mountain Health,Sante de Prairie Mountain,473,15,46
1453,R0J,Southern Health Sante Sud,Southern Health Sante Sud,86,16,46
1454,R0K,Prairie Mountain Health,Sante de Prairie Mountain,309,15,46
1455,R0L,Prairie Mountain Health,Sante de Prairie Mountain,623,15,46
1456,R0M,Prairie Mountain Health,Sante de Prairie Mountain,175,15,46
1457,R1A,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,0,17,46
1458,R1A,Interlake-Eastern Regional Health Authority,Office regional de la sante d'Entre-les-Lacs et de l'Est,18437,13,46
1459,R1B,Interlake-Eastern Regional Health Authority,Office regional de la sante d'Entre-les-Lacs et de l'Est,269,13,46
1460,R1C,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,0,17,46
1461,R1C,Interlake-Eastern Regional Health Authority,Office regional de la sante d'Entre-les-Lacs et de l'Est,3537,13,46
1462,R1N,Southern Health Sante Sud,Southern Health Sante Sud,14249,16,46
1463,R2C,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,31913,17,46
1464,R2C,Interlake-Eastern Regional Health Authority,Office regional de la sante d'Entre-les-Lacs et de l'Est,137,13,46
1465,R2E,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,9367,17,46
1466,R2E,Interlake-Eastern Regional Health Authority,Office regional de la sante d'Entre-les-Lacs et de l'Est,73,13,46
1467,R2G,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,32080,17,46
1468,R2G,Interlake-Eastern Regional Health Authority,Office regional de la sante d'Entre-les-Lacs et de l'Est,0,13,46
1469,R2H,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,15865,17,46
1470,R2J,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,26612,17,46
1471,R2J,Interlake-Eastern Regional Health Authority,Office regional de la sante d'Entre-les-Lacs et de l'Est,120,13,46
1472,R2K,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,33102,17,46
1473,R2L,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,14637,17,46
1474,R2M,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,37844,17,46
1475,R2N,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,29919,17,46
1476,R2N,Southern Health Sante Sud,Southern Health Sante Sud,0,16,46
1477,R2P,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,32815,17,46
1478,R2R,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,21485,17,46
1479,R2V,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,34654,17,46
1480,R2W,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,29321,17,46
1481,R2X,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,18960,17,46
1482,R2Y,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,20355,17,46
1483,R3A,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,4951,17,46
1484,R3B,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,12174,17,46
1485,R3C,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,13529,17,46
1486,R3E,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,19679,17,46
1487,R3G,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,25606,17,46
1488,R3H,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,147,17,46
1489,R3J,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,27508,17,46
1490,R3K,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,11815,17,46
1491,R3K,Southern Health Sante Sud,Southern Health Sante Sud,0,16,46
1492,R3L,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,20055,17,46
1493,R3M,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,22113,17,46
1494,R3N,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,16538,17,46
1495,R3P,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,19730,17,46
1496,R3P,Southern Health Sante Sud,Southern Health Sante Sud,0,16,46
1497,R3R,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,24680,17,46
1498,R3S,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,538,17,46
1499,R3S,Southern Health Sante Sud,Southern Health Sante Sud,0,16,46
1500,R3T,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,51750,17,46
1501,R3V,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,6405,17,46
1502,R3V,Southern Health Sante Sud,Southern Health Sante Sud,0,16,46
1503,R3W,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,9699,17,46
1504,R3W,Interlake-Eastern Regional Health Authority,Office regional de la sante d'Entre-les-Lacs et de l'Est,0,13,46
1505,R3X,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,18090,17,46
1506,R3X,Interlake-Eastern Regional Health Authority,Office regional de la sante d'Entre-les-Lacs et de l'Est,238,13,46
1507,R3X,Southern Health Sante Sud,Southern Health Sante Sud,0,16,46
1508,R3Y,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,17211,17,46
1509,R4A,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,4215,17,46
1510,R4G,Southern Health Sante Sud,Southern Health Sante Sud,1079,16,46
1511,R4H,Winnipeg Regional Health Authority,Office regional de la sante de Winnipeg,0,17,46
1512,R4H,Southern Health Sante Sud,Southern Health Sante Sud,2377,16,46
1513,R4J,Southern Health Sante Sud,Southern Health Sante Sud,1039,16,46
1514,R4K,Southern Health Sante Sud,Southern Health Sante Sud,594,16,46
1515,R4L,Southern Health Sante Sud,Southern Health Sante Sud,1100,16,46
1516,R5A,Southern Health Sante Sud,Southern Health Sante Sud,3103,16,46
1517,R5G,Southern Health Sante Sud,Southern Health Sante Sud,21091,16,46
1518,R5H,Southern Health Sante Sud,Southern Health Sante Sud,2904,16,46
1519,R6M,Southern Health Sante Sud,Southern Health Sante Sud,8730,16,46
1520,R6W,Southern Health Sante Sud,Southern Health Sante Sud,15896,16,46
1521,R7A,Prairie Mountain Health,Sante de Prairie Mountain,24742,15,46
1522,R7B,Prairie Mountain Health,Sante de Prairie Mountain,20476,15,46
1523,R7C,Prairie Mountain Health,Sante de Prairie Mountain,2171,15,46
1524,R7N,Prairie Mountain Health,Sante de Prairie Mountain,8320,15,46
1525,R8A,Northern Regional Health Authority,Office regional de la sante du Nord,4898,14,46
1526,R8N,Northern Regional Health Authority,Office regional de la sante du Nord,13460,14,46
1527,R9A,Northern Regional Health Authority,Office regional de la sante du Nord,1368,14,46
1528,S0A,North,North,19,90,47
1529,S0A,Central,Central,243,88,47
1530,S0A,Regina,Regina,19,91,47
1531,S0C,South,South,53,93,47
1532,S0E,North,North,20,90,47
1533,S0G,Saskatoon,Saskatoon,30,92,47
1534,S0G,Regina,Regina,229,91,47
1535,S0G,South,South,297,93,47
1536,S0H,South,South,111,93,47
1537,S0J,Far North,Far North,17,89,47
1538,S0J,North,North,591,90,47
1539,S0K,Central,Central,0,88,47
1540,S0K,Saskatoon,Saskatoon,17038,92,47
1541,S0L,Central,Central,2002,88,47
1542,S0M,North,North,545,90,47
1543,S0N,South,South,162,93,47
1544,S0P,Far North,Far North,38,89,47
1545,S2V,Regina,Regina,870,91,47
1546,S3N,Central,Central,16286,88,47
1547,S4A,South,South,11422,93,47
1548,S4H,South,South,10860,93,47
1549,S4L,Regina,Regina,4004,91,47
1550,S4N,Regina,Regina,30108,91,47
1551,S4P,Regina,Regina,11247,91,47
1552,S4R,Regina,Regina,34972,91,47
1553,S4S,Regina,Regina,34798,91,47
1554,S4T,Regina,Regina,31821,91,47
1555,S4V,Regina,Regina,26471,91,47
1556,S4W,Regina,Regina,8279,91,47
1557,S4X,Regina,Regina,26564,91,47
1558,S4Y,Regina,Regina,4538,91,47
1559,S4Z,Regina,Regina,1272,91,47
1560,S6H,South,South,27301,93,47
1561,S6J,South,South,4963,93,47
1562,S6K,South,South,1051,93,47
1563,S6V,North,North,31513,90,47
1564,S6W,North,North,840,90,47
1565,S6X,North,North,3072,90,47
1566,S7H,Saskatoon,Saskatoon,35241,92,47
1567,S7J,Saskatoon,Saskatoon,30201,92,47
1568,S7K,Saskatoon,Saskatoon,31919,92,47
1569,S7L,Saskatoon,Saskatoon,38927,92,47
1570,S7M,Saskatoon,Saskatoon,30969,92,47
1571,S7N,Saskatoon,Saskatoon,27003,92,47
1572,S7P,Saskatoon,Saskatoon,523,92,47
1573,S7R,Saskatoon,Saskatoon,7923,92,47
1574,S7S,Saskatoon,Saskatoon,6178,92,47
1575,S7T,Saskatoon,Saskatoon,13537,92,47
1576,S7V,Saskatoon,Saskatoon,10802,92,47
1577,S7W,Saskatoon,Saskatoon,13299,92,47
1578,S9A,North,North,14260,90,47
1579,S9H,South,South,16456,93,47
1580,S9V,North,North,11750,90,47
1581,S9X,North,North,5324,90,47
1582,T0A,Edmonton Zone,Edmonton Zone,495,5,48
1583,T0A,North Zone,North Zone,5451,6,48
1584,T0B,Central Zone,Central Zone,2923,4,48
1585,T0B,Edmonton Zone,Edmonton Zone,1962,5,48
1586,T0C,Central Zone,Central Zone,5187,4,48
1587,T0C,Edmonton Zone,Edmonton Zone,15,5,48
1588,T0E,Edmonton Zone,Edmonton Zone,101,5,48
1589,T0E,North Zone,North Zone,1318,6,48
1590,T0G,Edmonton Zone,Edmonton Zone,121,5,48
1591,T0G,North Zone,North Zone,6587,6,48
1592,T0H,North Zone,North Zone,5276,6,48
1593,T0J,South Zone,South Zone,3986,7,48
1594,T0J,Calgary Zone,Calgary Zone,5702,3,48
1595,T0J,Central Zone,Central Zone,6126,4,48
1596,T0K,South Zone,South Zone,184,7,48
1597,T0L,South Zone,South Zone,684,7,48
1598,T0L,Calgary Zone,Calgary Zone,6084,3,48
1599,T0M,Calgary Zone,Calgary Zone,20,3,48
1600,T0M,Central Zone,Central Zone,6807,4,48
1601,T0P,North Zone,North Zone,568,6,48
1602,T1A,South Zone,South Zone,24497,7,48
1603,T1B,South Zone,South Zone,32329,7,48
1604,T1C,South Zone,South Zone,9243,7,48
1605,T1G,South Zone,South Zone,8799,7,48
1606,T1H,South Zone,South Zone,26513,7,48
1607,T1J,South Zone,South Zone,20218,7,48
1608,T1K,South Zone,South Zone,46815,7,48
1609,T1L,Calgary Zone,Calgary Zone,285,3,48
1610,T1M,South Zone,South Zone,8031,7,48
1611,T1P,Calgary Zone,Calgary Zone,13723,3,48
1612,T1R,South Zone,South Zone,14861,7,48
1613,T1S,Calgary Zone,Calgary Zone,34649,3,48
1614,T1V,Calgary Zone,Calgary Zone,13771,3,48
1615,T1W,Calgary Zone,Calgary Zone,14272,3,48
1616,T1X,Calgary Zone,Calgary Zone,22412,3,48
1617,T1Y,Calgary Zone,Calgary Zone,55460,3,48
1618,T1Z,Calgary Zone,Calgary Zone,1076,3,48
1619,T2A,Calgary Zone,Calgary Zone,59785,3,48
1620,T2B,Calgary Zone,Calgary Zone,22546,3,48
1621,T2C,Calgary Zone,Calgary Zone,20235,3,48
1622,T2E,Calgary Zone,Calgary Zone,34605,3,48
1623,T2G,Calgary Zone,Calgary Zone,14061,3,48
1624,T2H,Calgary Zone,Calgary Zone,9353,3,48
1625,T2J,Calgary Zone,Calgary Zone,43668,3,48
1626,T2K,Calgary Zone,Calgary Zone,34514,3,48
1627,T2L,Calgary Zone,Calgary Zone,14500,3,48
1628,T2M,Calgary Zone,Calgary Zone,18638,3,48
1629,T2N,Calgary Zone,Calgary Zone,26394,3,48
1630,T2P,Calgary Zone,Calgary Zone,12470,3,48
1631,T2R,Calgary Zone,Calgary Zone,13528,3,48
1632,T2S,Calgary Zone,Calgary Zone,14496,3,48
1633,T2T,Calgary Zone,Calgary Zone,29219,3,48
1634,T2V,Calgary Zone,Calgary Zone,33150,3,48
1635,T2W,Calgary Zone,Calgary Zone,42299,3,48
1636,T2X,Calgary Zone,Calgary Zone,43612,3,48
1637,T2Y,Calgary Zone,Calgary Zone,61066,3,48
1638,T2Z,Calgary Zone,Calgary Zone,61491,3,48
1639,T3A,Calgary Zone,Calgary Zone,52340,3,48
1640,T3B,Calgary Zone,Calgary Zone,37249,3,48
1641,T3C,Calgary Zone,Calgary Zone,23222,3,48
1642,T3E,Calgary Zone,Calgary Zone,41336,3,48
1643,T3G,Calgary Zone,Calgary Zone,58925,3,48
1644,T3H,Calgary Zone,Calgary Zone,69941,3,48
1645,T3J,Calgary Zone,Calgary Zone,77447,3,48
1646,T3K,Calgary Zone,Calgary Zone,83134,3,48
1647,T3L,Calgary Zone,Calgary Zone,29562,3,48
1648,T3M,Calgary Zone,Calgary Zone,40162,3,48
1649,T3N,Calgary Zone,Calgary Zone,10893,3,48
1650,T3P,Calgary Zone,Calgary Zone,10171,3,48
1651,T3R,Calgary Zone,Calgary Zone,23849,3,48
1652,T3S,Calgary Zone,Calgary Zone,292,3,48
1653,T3Z,Calgary Zone,Calgary Zone,11585,3,48
1654,T4A,Calgary Zone,Calgary Zone,16302,3,48
1655,T4B,Calgary Zone,Calgary Zone,52111,3,48
1656,T4C,Calgary Zone,Calgary Zone,28892,3,48
1657,T4E,Central Zone,Central Zone,4472,4,48
1658,T4G,Central Zone,Central Zone,11663,4,48
1659,T4H,Central Zone,Central Zone,9125,4,48
1660,T4J,Central Zone,Central Zone,7169,4,48
1661,T4L,Central Zone,Central Zone,13138,4,48
1662,T4M,Central Zone,Central Zone,4650,4,48
1663,T4N,Central Zone,Central Zone,30836,4,48
1664,T4P,Central Zone,Central Zone,32408,4,48
1665,T4R,Central Zone,Central Zone,35940,4,48
1666,T4S,Central Zone,Central Zone,17459,4,48
1667,T4T,Central Zone,Central Zone,6485,4,48
1668,T4V,Central Zone,Central Zone,18720,4,48
1669,T4X,Edmonton Zone,Edmonton Zone,19026,5,48
1670,T5A,Edmonton Zone,Edmonton Zone,34498,5,48
1671,T5B,Edmonton Zone,Edmonton Zone,14318,5,48
1672,T5C,Edmonton Zone,Edmonton Zone,16193,5,48
1673,T5E,Edmonton Zone,Edmonton Zone,32394,5,48
1674,T5G,Edmonton Zone,Edmonton Zone,12719,5,48
1675,T5H,Edmonton Zone,Edmonton Zone,26234,5,48
1676,T5J,Edmonton Zone,Edmonton Zone,4871,5,48
1677,T5K,Edmonton Zone,Edmonton Zone,23370,5,48
1678,T5L,Edmonton Zone,Edmonton Zone,16941,5,48
1679,T5M,Edmonton Zone,Edmonton Zone,15208,5,48
1680,T5N,Edmonton Zone,Edmonton Zone,14755,5,48
1681,T5P,Edmonton Zone,Edmonton Zone,20875,5,48
1682,T5R,Edmonton Zone,Edmonton Zone,25969,5,48
1683,T5S,Edmonton Zone,Edmonton Zone,3077,5,48
1684,T5T,Edmonton Zone,Edmonton Zone,69015,5,48
1685,T5V,Edmonton Zone,Edmonton Zone,1073,5,48
1686,T5W,Edmonton Zone,Edmonton Zone,20849,5,48
1687,T5X,Edmonton Zone,Edmonton Zone,42322,5,48
1688,T5Y,Edmonton Zone,Edmonton Zone,46458,5,48
1689,T5Z,Edmonton Zone,Edmonton Zone,28327,5,48
